GEO_ID,NAME,FIPS,Cty_Name,St_Name,FlashFloodCount
0500000US17127,"Massac County, Illinois",17127,Massac County,Illinois,0
0500000US17129,"Menard County, Illinois",17129,Menard County,Illinois,0
0500000US17131,"Mercer County, Illinois",17131,Mercer County,Illinois,0
0500000US17133,"Monroe County, Illinois",17133,Monroe County,Illinois,0
0500000US17135,"Montgomery County, Illinois",17135,Montgomery County,Illinois,0
0500000US17137,"Morgan County, Illinois",17137,Morgan County,Illinois,0
0500000US17139,"Moultrie County, Illinois",17139,Moultrie County,Illinois,0
0500000US17141,"Ogle County, Illinois",17141,Ogle County,Illinois,0
0500000US17143,"Peoria County, Illinois",17143,Peoria County,Illinois,0
0500000US17145,"Perry County, Illinois",17145,Perry County,Illinois,0
0500000US17147,"Piatt County, Illinois",17147,Piatt County,Illinois,0
0500000US17149,"Pike County, Illinois",17149,Pike County,Illinois,0
0500000US17151,"Pope County, Illinois",17151,Pope County,Illinois,1
0500000US17153,"Pulaski County, Illinois",17153,Pulaski County,Illinois,0
0500000US17155,"Putnam County, Illinois",17155,Putnam County,Illinois,0
0500000US17157,"Randolph County, Illinois",17157,Randolph County,Illinois,1
0500000US17159,"Richland County, Illinois",17159,Richland County,Illinois,0
0500000US17161,"Rock Island County, Illinois",17161,Rock Island County,Illinois,0
0500000US17163,"St. Clair County, Illinois",17163,St. Clair County,Illinois,1
0500000US17165,"Saline County, Illinois",17165,Saline County,Illinois,0
0500000US17167,"Sangamon County, Illinois",17167,Sangamon County,Illinois,2
0500000US17169,"Schuyler County, Illinois",17169,Schuyler County,Illinois,0
0500000US17171,"Scott County, Illinois",17171,Scott County,Illinois,0
0500000US17173,"Shelby County, Illinois",17173,Shelby County,Illinois,0
0500000US17175,"Stark County, Illinois",17175,Stark County,Illinois,0
0500000US17177,"Stephenson County, Illinois",17177,Stephenson County,Illinois,0
0500000US17179,"Tazewell County, Illinois",17179,Tazewell County,Illinois,0
0500000US17181,"Union County, Illinois",17181,Union County,Illinois,0
0500000US17183,"Vermilion County, Illinois",17183,Vermilion County,Illinois,0
0500000US17185,"Wabash County, Illinois",17185,Wabash County,Illinois,0
0500000US17187,"Warren County, Illinois",17187,Warren County,Illinois,0
0500000US17189,"Washington County, Illinois",17189,Washington County,Illinois,1
0500000US17191,"Wayne County, Illinois",17191,Wayne County,Illinois,0
0500000US17193,"White County, Illinois",17193,White County,Illinois,0
0500000US17195,"Whiteside County, Illinois",17195,Whiteside County,Illinois,0
0500000US17197,"Will County, Illinois",17197,Will County,Illinois,0
0500000US17199,"Williamson County, Illinois",17199,Williamson County,Illinois,0
0500000US17201,"Winnebago County, Illinois",17201,Winnebago County,Illinois,0
0500000US17203,"Woodford County, Illinois",17203,Woodford County,Illinois,0
0500000US18001,"Adams County, Indiana",18001,Adams County,Indiana,0
0500000US18003,"Allen County, Indiana",18003,Allen County,Indiana,0
0500000US18005,"Bartholomew County, Indiana",18005,Bartholomew County,Indiana,1
0500000US18007,"Benton County, Indiana",18007,Benton County,Indiana,0
0500000US18009,"Blackford County, Indiana",18009,Blackford County,Indiana,0
0500000US18011,"Boone County, Indiana",18011,Boone County,Indiana,0
0500000US18013,"Brown County, Indiana",18013,Brown County,Indiana,2
0500000US18015,"Carroll County, Indiana",18015,Carroll County,Indiana,0
0500000US18017,"Cass County, Indiana",18017,Cass County,Indiana,0
0500000US18019,"Clark County, Indiana",18019,Clark County,Indiana,3
0500000US18021,"Clay County, Indiana",18021,Clay County,Indiana,1
0500000US18023,"Clinton County, Indiana",18023,Clinton County,Indiana,0
0500000US18025,"Crawford County, Indiana",18025,Crawford County,Indiana,0
0500000US18027,"Daviess County, Indiana",18027,Daviess County,Indiana,2
0500000US18029,"Dearborn County, Indiana",18029,Dearborn County,Indiana,1
0500000US18031,"Decatur County, Indiana",18031,Decatur County,Indiana,1
0500000US18033,"DeKalb County, Indiana",18033,DeKalb County,Indiana,0
0500000US18035,"Delaware County, Indiana",18035,Delaware County,Indiana,1
0500000US18037,"Dubois County, Indiana",18037,Dubois County,Indiana,0
0500000US18039,"Elkhart County, Indiana",18039,Elkhart County,Indiana,0
0500000US18041,"Fayette County, Indiana",18041,Fayette County,Indiana,0
0500000US18043,"Floyd County, Indiana",18043,Floyd County,Indiana,1
0500000US18045,"Fountain County, Indiana",18045,Fountain County,Indiana,0
0500000US18047,"Franklin County, Indiana",18047,Franklin County,Indiana,0
0500000US18049,"Fulton County, Indiana",18049,Fulton County,Indiana,0
0500000US18051,"Gibson County, Indiana",18051,Gibson County,Indiana,0
0500000US18053,"Grant County, Indiana",18053,Grant County,Indiana,0
0500000US18055,"Greene County, Indiana",18055,Greene County,Indiana,1
0500000US18057,"Hamilton County, Indiana",18057,Hamilton County,Indiana,1
0500000US18059,"Hancock County, Indiana",18059,Hancock County,Indiana,1
0500000US18061,"Harrison County, Indiana",18061,Harrison County,Indiana,0
0500000US18063,"Hendricks County, Indiana",18063,Hendricks County,Indiana,1
0500000US18065,"Henry County, Indiana",18065,Henry County,Indiana,1
0500000US18067,"Howard County, Indiana",18067,Howard County,Indiana,0
0500000US18069,"Huntington County, Indiana",18069,Huntington County,Indiana,0
0500000US18071,"Jackson County, Indiana",18071,Jackson County,Indiana,0
0500000US18073,"Jasper County, Indiana",18073,Jasper County,Indiana,0
0500000US18075,"Jay County, Indiana",18075,Jay County,Indiana,0
0500000US18077,"Jefferson County, Indiana",18077,Jefferson County,Indiana,0
0500000US18079,"Jennings County, Indiana",18079,Jennings County,Indiana,0
0500000US18081,"Johnson County, Indiana",18081,Johnson County,Indiana,1
0500000US18083,"Knox County, Indiana",18083,Knox County,Indiana,1
0500000US18085,"Kosciusko County, Indiana",18085,Kosciusko County,Indiana,0
0500000US18087,"LaGrange County, Indiana",18087,LaGrange County,Indiana,0
0500000US18089,"Lake County, Indiana",18089,Lake County,Indiana,0
0500000US18091,"LaPorte County, Indiana",18091,LaPorte County,Indiana,0
0500000US18093,"Lawrence County, Indiana",18093,Lawrence County,Indiana,2
0500000US18095,"Madison County, Indiana",18095,Madison County,Indiana,0
0500000US18097,"Marion County, Indiana",18097,Marion County,Indiana,2
0500000US18099,"Marshall County, Indiana",18099,Marshall County,Indiana,0
0500000US18101,"Martin County, Indiana",18101,Martin County,Indiana,1
0500000US18103,"Miami County, Indiana",18103,Miami County,Indiana,0
0500000US18105,"Monroe County, Indiana",18105,Monroe County,Indiana,1
0500000US18107,"Montgomery County, Indiana",18107,Montgomery County,Indiana,0
0500000US18109,"Morgan County, Indiana",18109,Morgan County,Indiana,1
0500000US18111,"Newton County, Indiana",18111,Newton County,Indiana,0
0500000US18113,"Noble County, Indiana",18113,Noble County,Indiana,0
0500000US18115,"Ohio County, Indiana",18115,Ohio County,Indiana,0
0500000US18117,"Orange County, Indiana",18117,Orange County,Indiana,0
0500000US18119,"Owen County, Indiana",18119,Owen County,Indiana,1
0500000US18121,"Parke County, Indiana",18121,Parke County,Indiana,1
0500000US18123,"Perry County, Indiana",18123,Perry County,Indiana,0
0500000US18125,"Pike County, Indiana",18125,Pike County,Indiana,0
0500000US18127,"Porter County, Indiana",18127,Porter County,Indiana,0
0500000US18129,"Posey County, Indiana",18129,Posey County,Indiana,0
0500000US18131,"Pulaski County, Indiana",18131,Pulaski County,Indiana,0
0500000US18133,"Putnam County, Indiana",18133,Putnam County,Indiana,1
0500000US18135,"Randolph County, Indiana",18135,Randolph County,Indiana,0
0500000US18137,"Ripley County, Indiana",18137,Ripley County,Indiana,2
0500000US18139,"Rush County, Indiana",18139,Rush County,Indiana,1
0500000US18141,"St. Joseph County, Indiana",18141,St. Joseph County,Indiana,0
0500000US18143,"Scott County, Indiana",18143,Scott County,Indiana,0
0500000US18145,"Shelby County, Indiana",18145,Shelby County,Indiana,1
0500000US18147,"Spencer County, Indiana",18147,Spencer County,Indiana,0
0500000US18149,"Starke County, Indiana",18149,Starke County,Indiana,0
0500000US18151,"Steuben County, Indiana",18151,Steuben County,Indiana,0
0500000US18153,"Sullivan County, Indiana",18153,Sullivan County,Indiana,1
0500000US18155,"Switzerland County, Indiana",18155,Switzerland County,Indiana,0
0500000US18157,"Tippecanoe County, Indiana",18157,Tippecanoe County,Indiana,0
0500000US18159,"Tipton County, Indiana",18159,Tipton County,Indiana,0
0500000US18161,"Union County, Indiana",18161,Union County,Indiana,0
0500000US18163,"Vanderburgh County, Indiana",18163,Vanderburgh County,Indiana,1
0500000US18165,"Vermillion County, Indiana",18165,Vermillion County,Indiana,0
0500000US18167,"Vigo County, Indiana",18167,Vigo County,Indiana,1
0500000US18169,"Wabash County, Indiana",18169,Wabash County,Indiana,0
0500000US18171,"Warren County, Indiana",18171,Warren County,Indiana,0
0500000US18173,"Warrick County, Indiana",18173,Warrick County,Indiana,1
0500000US18175,"Washington County, Indiana",18175,Washington County,Indiana,0
0500000US18177,"Wayne County, Indiana",18177,Wayne County,Indiana,0
0500000US18179,"Wells County, Indiana",18179,Wells County,Indiana,0
0500000US18181,"White County, Indiana",18181,White County,Indiana,0
0500000US18183,"Whitley County, Indiana",18183,Whitley County,Indiana,0
0500000US19001,"Adair County, Iowa",19001,Adair County,Iowa,0
0500000US19003,"Adams County, Iowa",19003,Adams County,Iowa,0
0500000US19005,"Allamakee County, Iowa",19005,Allamakee County,Iowa,0
0500000US19007,"Appanoose County, Iowa",19007,Appanoose County,Iowa,0
0500000US19009,"Audubon County, Iowa",19009,Audubon County,Iowa,0
0500000US19011,"Benton County, Iowa",19011,Benton County,Iowa,0
0500000US19013,"Black Hawk County, Iowa",19013,Black Hawk County,Iowa,0
0500000US19015,"Boone County, Iowa",19015,Boone County,Iowa,0
0500000US19017,"Bremer County, Iowa",19017,Bremer County,Iowa,0
0500000US19019,"Buchanan County, Iowa",19019,Buchanan County,Iowa,0
0500000US19021,"Buena Vista County, Iowa",19021,Buena Vista County,Iowa,0
0500000US19023,"Butler County, Iowa",19023,Butler County,Iowa,0
0500000US19025,"Calhoun County, Iowa",19025,Calhoun County,Iowa,0
0500000US19027,"Carroll County, Iowa",19027,Carroll County,Iowa,0
0500000US19029,"Cass County, Iowa",19029,Cass County,Iowa,0
0500000US19031,"Cedar County, Iowa",19031,Cedar County,Iowa,0
0500000US19033,"Cerro Gordo County, Iowa",19033,Cerro Gordo County,Iowa,0
0500000US19035,"Cherokee County, Iowa",19035,Cherokee County,Iowa,0
0500000US19037,"Chickasaw County, Iowa",19037,Chickasaw County,Iowa,0
0500000US19039,"Clarke County, Iowa",19039,Clarke County,Iowa,0
0500000US19041,"Clay County, Iowa",19041,Clay County,Iowa,0
0500000US19043,"Clayton County, Iowa",19043,Clayton County,Iowa,0
0500000US19045,"Clinton County, Iowa",19045,Clinton County,Iowa,0
0500000US19047,"Crawford County, Iowa",19047,Crawford County,Iowa,0
0500000US19049,"Dallas County, Iowa",19049,Dallas County,Iowa,0
0500000US19051,"Davis County, Iowa",19051,Davis County,Iowa,0
0500000US19053,"Decatur County, Iowa",19053,Decatur County,Iowa,0
0500000US19055,"Delaware County, Iowa",19055,Delaware County,Iowa,0
0500000US19057,"Des Moines County, Iowa",19057,Des Moines County,Iowa,0
0500000US19059,"Dickinson County, Iowa",19059,Dickinson County,Iowa,0
0500000US19061,"Dubuque County, Iowa",19061,Dubuque County,Iowa,0
0500000US19063,"Emmet County, Iowa",19063,Emmet County,Iowa,0
0500000US19065,"Fayette County, Iowa",19065,Fayette County,Iowa,0
0500000US19067,"Floyd County, Iowa",19067,Floyd County,Iowa,0
0500000US19069,"Franklin County, Iowa",19069,Franklin County,Iowa,0
0500000US19071,"Fremont County, Iowa",19071,Fremont County,Iowa,0
0500000US19073,"Greene County, Iowa",19073,Greene County,Iowa,0
0500000US19075,"Grundy County, Iowa",19075,Grundy County,Iowa,0
0500000US19077,"Guthrie County, Iowa",19077,Guthrie County,Iowa,0
0500000US19079,"Hamilton County, Iowa",19079,Hamilton County,Iowa,0
0500000US19081,"Hancock County, Iowa",19081,Hancock County,Iowa,0
0500000US19083,"Hardin County, Iowa",19083,Hardin County,Iowa,0
0500000US19085,"Harrison County, Iowa",19085,Harrison County,Iowa,0
0500000US19087,"Henry County, Iowa",19087,Henry County,Iowa,0
0500000US19089,"Howard County, Iowa",19089,Howard County,Iowa,0
0500000US19091,"Humboldt County, Iowa",19091,Humboldt County,Iowa,0
0500000US19093,"Ida County, Iowa",19093,Ida County,Iowa,0
0500000US19095,"Iowa County, Iowa",19095,Iowa County,Iowa,0
0500000US19097,"Jackson County, Iowa",19097,Jackson County,Iowa,0
0500000US19099,"Jasper County, Iowa",19099,Jasper County,Iowa,0
0500000US19101,"Jefferson County, Iowa",19101,Jefferson County,Iowa,0
0500000US19103,"Johnson County, Iowa",19103,Johnson County,Iowa,0
0500000US19105,"Jones County, Iowa",19105,Jones County,Iowa,0
0500000US19107,"Keokuk County, Iowa",19107,Keokuk County,Iowa,0
0500000US19109,"Kossuth County, Iowa",19109,Kossuth County,Iowa,0
0500000US19111,"Lee County, Iowa",19111,Lee County,Iowa,0
0500000US19113,"Linn County, Iowa",19113,Linn County,Iowa,4
0500000US19115,"Louisa County, Iowa",19115,Louisa County,Iowa,0
0500000US19117,"Lucas County, Iowa",19117,Lucas County,Iowa,0
0500000US19119,"Lyon County, Iowa",19119,Lyon County,Iowa,0
0500000US19121,"Madison County, Iowa",19121,Madison County,Iowa,0
0500000US19123,"Mahaska County, Iowa",19123,Mahaska County,Iowa,0
0500000US19125,"Marion County, Iowa",19125,Marion County,Iowa,0
0500000US19127,"Marshall County, Iowa",19127,Marshall County,Iowa,0
0500000US19129,"Mills County, Iowa",19129,Mills County,Iowa,0
0500000US19131,"Mitchell County, Iowa",19131,Mitchell County,Iowa,0
0500000US19133,"Monona County, Iowa",19133,Monona County,Iowa,0
0500000US19135,"Monroe County, Iowa",19135,Monroe County,Iowa,0
0500000US19137,"Montgomery County, Iowa",19137,Montgomery County,Iowa,0
0500000US19139,"Muscatine County, Iowa",19139,Muscatine County,Iowa,1
0500000US19141,"O'Brien County, Iowa",19141,O'Brien County,Iowa,0
0500000US19143,"Osceola County, Iowa",19143,Osceola County,Iowa,0
0500000US19145,"Page County, Iowa",19145,Page County,Iowa,0
0500000US19147,"Palo Alto County, Iowa",19147,Palo Alto County,Iowa,0
0500000US19149,"Plymouth County, Iowa",19149,Plymouth County,Iowa,0
0500000US19151,"Pocahontas County, Iowa",19151,Pocahontas County,Iowa,0
0500000US19153,"Polk County, Iowa",19153,Polk County,Iowa,0
0500000US19155,"Pottawattamie County, Iowa",19155,Pottawattamie County,Iowa,0
0500000US19157,"Poweshiek County, Iowa",19157,Poweshiek County,Iowa,0
0500000US19159,"Ringgold County, Iowa",19159,Ringgold County,Iowa,0
0500000US19161,"Sac County, Iowa",19161,Sac County,Iowa,0
0500000US19163,"Scott County, Iowa",19163,Scott County,Iowa,0
0500000US19165,"Shelby County, Iowa",19165,Shelby County,Iowa,0
0500000US19167,"Sioux County, Iowa",19167,Sioux County,Iowa,0
0500000US19169,"Story County, Iowa",19169,Story County,Iowa,0
0500000US19171,"Tama County, Iowa",19171,Tama County,Iowa,0
0500000US19173,"Taylor County, Iowa",19173,Taylor County,Iowa,0
0500000US19175,"Union County, Iowa",19175,Union County,Iowa,0
0500000US19177,"Van Buren County, Iowa",19177,Van Buren County,Iowa,0
0500000US19179,"Wapello County, Iowa",19179,Wapello County,Iowa,0
0500000US19181,"Warren County, Iowa",19181,Warren County,Iowa,0
0500000US19183,"Washington County, Iowa",19183,Washington County,Iowa,0
0500000US19185,"Wayne County, Iowa",19185,Wayne County,Iowa,0
0500000US19187,"Webster County, Iowa",19187,Webster County,Iowa,0
0500000US19189,"Winnebago County, Iowa",19189,Winnebago County,Iowa,0
0500000US19191,"Winneshiek County, Iowa",19191,Winneshiek County,Iowa,0
0500000US19193,"Woodbury County, Iowa",19193,Woodbury County,Iowa,0
0500000US19195,"Worth County, Iowa",19195,Worth County,Iowa,0
0500000US19197,"Wright County, Iowa",19197,Wright County,Iowa,0
0500000US20001,"Allen County, Kansas",20001,Allen County,Kansas,0
0500000US20003,"Anderson County, Kansas",20003,Anderson County,Kansas,1
0500000US20005,"Atchison County, Kansas",20005,Atchison County,Kansas,0
0500000US20007,"Barber County, Kansas",20007,Barber County,Kansas,0
0500000US20009,"Barton County, Kansas",20009,Barton County,Kansas,0
0500000US20011,"Bourbon County, Kansas",20011,Bourbon County,Kansas,1
0500000US20013,"Brown County, Kansas",20013,Brown County,Kansas,0
0500000US20015,"Butler County, Kansas",20015,Butler County,Kansas,0
0500000US20017,"Chase County, Kansas",20017,Chase County,Kansas,0
0500000US20019,"Chautauqua County, Kansas",20019,Chautauqua County,Kansas,0
0500000US20021,"Cherokee County, Kansas",20021,Cherokee County,Kansas,0
0500000US20023,"Cheyenne County, Kansas",20023,Cheyenne County,Kansas,0
0500000US20025,"Clark County, Kansas",20025,Clark County,Kansas,0
0500000US20027,"Clay County, Kansas",20027,Clay County,Kansas,1
0500000US20029,"Cloud County, Kansas",20029,Cloud County,Kansas,0
0500000US20031,"Coffey County, Kansas",20031,Coffey County,Kansas,0
0500000US20033,"Comanche County, Kansas",20033,Comanche County,Kansas,0
0500000US20035,"Cowley County, Kansas",20035,Cowley County,Kansas,0
0500000US20037,"Crawford County, Kansas",20037,Crawford County,Kansas,3
0500000US20039,"Decatur County, Kansas",20039,Decatur County,Kansas,0
0500000US20041,"Dickinson County, Kansas",20041,Dickinson County,Kansas,0
0500000US20043,"Doniphan County, Kansas",20043,Doniphan County,Kansas,0
0500000US20045,"Douglas County, Kansas",20045,Douglas County,Kansas,0
0500000US20047,"Edwards County, Kansas",20047,Edwards County,Kansas,0
0500000US20049,"Elk County, Kansas",20049,Elk County,Kansas,0
0500000US20051,"Ellis County, Kansas",20051,Ellis County,Kansas,0
0500000US20053,"Ellsworth County, Kansas",20053,Ellsworth County,Kansas,0
0500000US20055,"Finney County, Kansas",20055,Finney County,Kansas,0
0500000US20057,"Ford County, Kansas",20057,Ford County,Kansas,0
0500000US20059,"Franklin County, Kansas",20059,Franklin County,Kansas,0
0500000US20061,"Geary County, Kansas",20061,Geary County,Kansas,0
0500000US20063,"Gove County, Kansas",20063,Gove County,Kansas,0
0500000US20065,"Graham County, Kansas",20065,Graham County,Kansas,0
0500000US20067,"Grant County, Kansas",20067,Grant County,Kansas,0
0500000US20069,"Gray County, Kansas",20069,Gray County,Kansas,0
0500000US20071,"Greeley County, Kansas",20071,Greeley County,Kansas,0
0500000US20073,"Greenwood County, Kansas",20073,Greenwood County,Kansas,0
0500000US20075,"Hamilton County, Kansas",20075,Hamilton County,Kansas,0
0500000US20077,"Harper County, Kansas",20077,Harper County,Kansas,0
0500000US20079,"Harvey County, Kansas",20079,Harvey County,Kansas,0
0500000US20081,"Haskell County, Kansas",20081,Haskell County,Kansas,0
0500000US20083,"Hodgeman County, Kansas",20083,Hodgeman County,Kansas,0
0500000US20085,"Jackson County, Kansas",20085,Jackson County,Kansas,0
0500000US20087,"Jefferson County, Kansas",20087,Jefferson County,Kansas,0
0500000US20089,"Jewell County, Kansas",20089,Jewell County,Kansas,0
0500000US20091,"Johnson County, Kansas",20091,Johnson County,Kansas,0
0500000US20093,"Kearny County, Kansas",20093,Kearny County,Kansas,0
0500000US20095,"Kingman County, Kansas",20095,Kingman County,Kansas,0
0500000US20097,"Kiowa County, Kansas",20097,Kiowa County,Kansas,0
0500000US20099,"Labette County, Kansas",20099,Labette County,Kansas,0
0500000US20101,"Lane County, Kansas",20101,Lane County,Kansas,0
0500000US20103,"Leavenworth County, Kansas",20103,Leavenworth County,Kansas,0
0500000US20105,"Lincoln County, Kansas",20105,Lincoln County,Kansas,0
0500000US20107,"Linn County, Kansas",20107,Linn County,Kansas,0
0500000US20109,"Logan County, Kansas",20109,Logan County,Kansas,0
0500000US20111,"Lyon County, Kansas",20111,Lyon County,Kansas,0
0500000US20113,"McPherson County, Kansas",20113,McPherson County,Kansas,0
0500000US20115,"Marion County, Kansas",20115,Marion County,Kansas,0
0500000US20117,"Marshall County, Kansas",20117,Marshall County,Kansas,0
0500000US20119,"Meade County, Kansas",20119,Meade County,Kansas,0
0500000US20121,"Miami County, Kansas",20121,Miami County,Kansas,0
0500000US20123,"Mitchell County, Kansas",20123,Mitchell County,Kansas,0
0500000US20125,"Montgomery County, Kansas",20125,Montgomery County,Kansas,0
0500000US20127,"Morris County, Kansas",20127,Morris County,Kansas,0
0500000US20129,"Morton County, Kansas",20129,Morton County,Kansas,0
0500000US20131,"Nemaha County, Kansas",20131,Nemaha County,Kansas,0
0500000US20133,"Neosho County, Kansas",20133,Neosho County,Kansas,0
0500000US20135,"Ness County, Kansas",20135,Ness County,Kansas,0
0500000US20137,"Norton County, Kansas",20137,Norton County,Kansas,0
0500000US20139,"Osage County, Kansas",20139,Osage County,Kansas,0
0500000US20141,"Osborne County, Kansas",20141,Osborne County,Kansas,0
0500000US20143,"Ottawa County, Kansas",20143,Ottawa County,Kansas,0
0500000US20145,"Pawnee County, Kansas",20145,Pawnee County,Kansas,0
0500000US20147,"Phillips County, Kansas",20147,Phillips County,Kansas,0
0500000US20149,"Pottawatomie County, Kansas",20149,Pottawatomie County,Kansas,1
0500000US20151,"Pratt County, Kansas",20151,Pratt County,Kansas,0
0500000US20153,"Rawlins County, Kansas",20153,Rawlins County,Kansas,0
0500000US20155,"Reno County, Kansas",20155,Reno County,Kansas,0
0500000US20157,"Republic County, Kansas",20157,Republic County,Kansas,0
0500000US20159,"Rice County, Kansas",20159,Rice County,Kansas,0
0500000US20161,"Riley County, Kansas",20161,Riley County,Kansas,2
0500000US20163,"Rooks County, Kansas",20163,Rooks County,Kansas,0
0500000US20165,"Rush County, Kansas",20165,Rush County,Kansas,0
0500000US20167,"Russell County, Kansas",20167,Russell County,Kansas,0
0500000US20169,"Saline County, Kansas",20169,Saline County,Kansas,0
0500000US20171,"Scott County, Kansas",20171,Scott County,Kansas,0
0500000US20173,"Sedgwick County, Kansas",20173,Sedgwick County,Kansas,0
0500000US20175,"Seward County, Kansas",20175,Seward County,Kansas,0
0500000US20177,"Shawnee County, Kansas",20177,Shawnee County,Kansas,0
0500000US20179,"Sheridan County, Kansas",20179,Sheridan County,Kansas,0
0500000US20181,"Sherman County, Kansas",20181,Sherman County,Kansas,0
0500000US20183,"Smith County, Kansas",20183,Smith County,Kansas,0
0500000US20185,"Stafford County, Kansas",20185,Stafford County,Kansas,0
0500000US20187,"Stanton County, Kansas",20187,Stanton County,Kansas,0
0500000US20189,"Stevens County, Kansas",20189,Stevens County,Kansas,0
0500000US20191,"Sumner County, Kansas",20191,Sumner County,Kansas,0
0500000US20193,"Thomas County, Kansas",20193,Thomas County,Kansas,0
0500000US20195,"Trego County, Kansas",20195,Trego County,Kansas,0
0500000US20197,"Wabaunsee County, Kansas",20197,Wabaunsee County,Kansas,0
0500000US20199,"Wallace County, Kansas",20199,Wallace County,Kansas,0
0500000US20201,"Washington County, Kansas",20201,Washington County,Kansas,0
0500000US20203,"Wichita County, Kansas",20203,Wichita County,Kansas,0
0500000US20205,"Wilson County, Kansas",20205,Wilson County,Kansas,0
0500000US20207,"Woodson County, Kansas",20207,Woodson County,Kansas,0
0500000US20209,"Wyandotte County, Kansas",20209,Wyandotte County,Kansas,0
0500000US21001,"Adair County, Kentucky",21001,Adair County,Kentucky,3
0500000US21003,"Allen County, Kentucky",21003,Allen County,Kentucky,2
0500000US21005,"Anderson County, Kentucky",21005,Anderson County,Kentucky,2
0500000US21007,"Ballard County, Kentucky",21007,Ballard County,Kentucky,1
0500000US21009,"Barren County, Kentucky",21009,Barren County,Kentucky,1
0500000US21011,"Bath County, Kentucky",21011,Bath County,Kentucky,0
0500000US21013,"Bell County, Kentucky",21013,Bell County,Kentucky,0
0500000US21015,"Boone County, Kentucky",21015,Boone County,Kentucky,0
0500000US21017,"Bourbon County, Kentucky",21017,Bourbon County,Kentucky,0
0500000US21019,"Boyd County, Kentucky",21019,Boyd County,Kentucky,0
0500000US21021,"Boyle County, Kentucky",21021,Boyle County,Kentucky,0
0500000US21023,"Bracken County, Kentucky",21023,Bracken County,Kentucky,0
0500000US21025,"Breathitt County, Kentucky",21025,Breathitt County,Kentucky,0
0500000US21027,"Breckinridge County, Kentucky",21027,Breckinridge County,Kentucky,0
0500000US21029,"Bullitt County, Kentucky",21029,Bullitt County,Kentucky,1
0500000US21031,"Butler County, Kentucky",21031,Butler County,Kentucky,2
0500000US21033,"Caldwell County, Kentucky",21033,Caldwell County,Kentucky,1
0500000US21035,"Calloway County, Kentucky",21035,Calloway County,Kentucky,6
0500000US21037,"Campbell County, Kentucky",21037,Campbell County,Kentucky,1
0500000US21039,"Carlisle County, Kentucky",21039,Carlisle County,Kentucky,3
0500000US21041,"Carroll County, Kentucky",21041,Carroll County,Kentucky,0
0500000US21043,"Carter County, Kentucky",21043,Carter County,Kentucky,1
0500000US21045,"Casey County, Kentucky",21045,Casey County,Kentucky,4
0500000US21047,"Christian County, Kentucky",21047,Christian County,Kentucky,2
0500000US21049,"Clark County, Kentucky",21049,Clark County,Kentucky,0
0500000US21051,"Clay County, Kentucky",21051,Clay County,Kentucky,0
0500000US21053,"Clinton County, Kentucky",21053,Clinton County,Kentucky,2
0500000US21055,"Crittenden County, Kentucky",21055,Crittenden County,Kentucky,2
0500000US21057,"Cumberland County, Kentucky",21057,Cumberland County,Kentucky,1
0500000US21059,"Daviess County, Kentucky",21059,Daviess County,Kentucky,1
0500000US21061,"Edmonson County, Kentucky",21061,Edmonson County,Kentucky,3
0500000US21063,"Elliott County, Kentucky",21063,Elliott County,Kentucky,0
0500000US21065,"Estill County, Kentucky",21065,Estill County,Kentucky,0
0500000US21067,"Fayette County, Kentucky",21067,Fayette County,Kentucky,1
0500000US21069,"Fleming County, Kentucky",21069,Fleming County,Kentucky,0
0500000US21071,"Floyd County, Kentucky",21071,Floyd County,Kentucky,0
0500000US21073,"Franklin County, Kentucky",21073,Franklin County,Kentucky,1
0500000US21075,"Fulton County, Kentucky",21075,Fulton County,Kentucky,2
0500000US21077,"Gallatin County, Kentucky",21077,Gallatin County,Kentucky,0
0500000US21079,"Garrard County, Kentucky",21079,Garrard County,Kentucky,0
0500000US21081,"Grant County, Kentucky",21081,Grant County,Kentucky,0
0500000US21083,"Graves County, Kentucky",21083,Graves County,Kentucky,5
0500000US21085,"Grayson County, Kentucky",21085,Grayson County,Kentucky,5
0500000US21087,"Green County, Kentucky",21087,Green County,Kentucky,1
0500000US21089,"Greenup County, Kentucky",21089,Greenup County,Kentucky,4
0500000US21091,"Hancock County, Kentucky",21091,Hancock County,Kentucky,0
0500000US21093,"Hardin County, Kentucky",21093,Hardin County,Kentucky,4
0500000US21095,"Harlan County, Kentucky",21095,Harlan County,Kentucky,0
0500000US21097,"Harrison County, Kentucky",21097,Harrison County,Kentucky,0
0500000US21099,"Hart County, Kentucky",21099,Hart County,Kentucky,2
0500000US21101,"Henderson County, Kentucky",21101,Henderson County,Kentucky,0
0500000US21103,"Henry County, Kentucky",21103,Henry County,Kentucky,0
0500000US21105,"Hickman County, Kentucky",21105,Hickman County,Kentucky,5
0500000US21107,"Hopkins County, Kentucky",21107,Hopkins County,Kentucky,2
0500000US21109,"Jackson County, Kentucky",21109,Jackson County,Kentucky,0
0500000US21111,"Jefferson County, Kentucky",21111,Jefferson County,Kentucky,3
0500000US21113,"Jessamine County, Kentucky",21113,Jessamine County,Kentucky,0
0500000US21115,"Johnson County, Kentucky",21115,Johnson County,Kentucky,0
0500000US21117,"Kenton County, Kentucky",21117,Kenton County,Kentucky,1
0500000US21119,"Knott County, Kentucky",21119,Knott County,Kentucky,0
0500000US21121,"Knox County, Kentucky",21121,Knox County,Kentucky,0
